,Content ID,Reaction Type,Datetime,content Type,Category,Sentiment,Score
3972,,like,14-02-2021 20:37,#N/A,#N/A,positive,50
3973,,interested,22-08-2020 03:33,#N/A,#N/A,positive,30
3974,,want,06-04-2021 09:09,#N/A,#N/A,positive,70
3975,,love,18-10-2020 01:21,#N/A,#N/A,positive,65
3976,,interested,09-08-2020 14:26,#N/A,#N/A,positive,30
3977,,like,04-03-2021 00:11,#N/A,#N/A,positive,50
3978,,indifferent,09-06-2021 03:11,#N/A,#N/A,neutral,20
3979,,like,06-03-2021 18:46,#N/A,#N/A,positive,50
3980,,disgust,17-11-2020 07:00,#N/A,#N/A,negative,0
3981,,dislike,22-12-2020 02:00,#N/A,#N/A,negative,10
3982,,worried,12-01-2021 10:27,#N/A,#N/A,negative,12
3983,,cherish,05-05-2021 19:53,#N/A,#N/A,positive,70
3984,,dislike,01-09-2020 07:17,#N/A,#N/A,negative,10
3985,,interested,25-01-2021 04:45,#N/A,#N/A,positive,30
3986,,want,30-06-2020 16:53,#N/A,#N/A,positive,70
3987,,adore,10-12-2020 17:16,#N/A,#N/A,positive,72
3988,,disgust,04-08-2020 23:23,#N/A,#N/A,negative,0
3989,,disgust,22-07-2020 07:50,#N/A,#N/A,negative,0
3990,,dislike,24-07-2020 07:41,#N/A,#N/A,negative,10
3991,,scared,16-07-2020 15:04,#N/A,#N/A,negative,15
3992,,hate,15-02-2021 17:49,#N/A,#N/A,negative,5
3994,,indifferent,15-09-2020 12:36,#N/A,#N/A,neutral,20
3995,,disgust,26-05-2021 07:47,#N/A,#N/A,negative,0
3996,,hate,02-12-2020 16:57,#N/A,#N/A,negative,5
3997,,love,22-01-2021 02:10,#N/A,#N/A,positive,65
3998,,hate,31-10-2020 17:18,#N/A,#N/A,negative,5
3999,,indifferent,28-07-2020 11:21,#N/A,#N/A,neutral,20
4000,,hate,09-12-2020 20:08,#N/A,#N/A,negative,5
4001,,worried,04-12-2020 04:10,#N/A,#N/A,negative,12
4002,,peeking,06-07-2020 17:21,#N/A,#N/A,neutral,35
4003,,interested,15-11-2020 20:20,#N/A,#N/A,positive,30
4004,,like,13-08-2020 04:55,#N/A,#N/A,positive,50
4005,,interested,24-05-2021 10:56,#N/A,#N/A,positive,30
4006,,cherish,12-05-2021 00:04,#N/A,#N/A,positive,70
4007,,heart,29-12-2020 22:44,#N/A,#N/A,positive,60
4008,,worried,07-08-2020 21:46,#N/A,#N/A,negative,12
4009,,heart,08-09-2020 04:01,#N/A,#N/A,positive,60
4010,,intrigued,03-10-2020 14:38,#N/A,#N/A,positive,45
4011,,hate,30-01-2021 20:21,#N/A,#N/A,negative,5
4012,,cherish,13-02-2021 00:28,#N/A,#N/A,positive,70
4013,,want,29-04-2021 09:57,#N/A,#N/A,positive,70
4014,,cherish,18-01-2021 18:45,#N/A,#N/A,positive,70
4015,,intrigued,13-10-2020 10:54,#N/A,#N/A,positive,45
4016,,dislike,18-01-2021 11:44,#N/A,#N/A,negative,10
4017,,indifferent,03-01-2021 04:37,#N/A,#N/A,neutral,20
4018,,worried,08-10-2020 15:18,#N/A,#N/A,negative,12
4019,,like,01-11-2020 16:53,#N/A,#N/A,positive,50
4020,,adore,09-08-2020 09:41,#N/A,#N/A,positive,72
4021,,worried,28-01-2021 08:22,#N/A,#N/A,negative,12
4022,,dislike,04-07-2020 09:50,#N/A,#N/A,negative,10
4023,,interested,02-01-2021 21:40,#N/A,#N/A,positive,30
4025,,peeking,27-08-2020 21:56,#N/A,#N/A,neutral,35
4026,,heart,08-09-2020 12:49,#N/A,#N/A,positive,60
4027,,dislike,07-09-2020 14:41,#N/A,#N/A,negative,10
4028,,want,16-02-2021 19:32,#N/A,#N/A,positive,70
4029,,disgust,20-04-2021 11:09,#N/A,#N/A,negative,0
4030,,dislike,21-08-2020 23:45,#N/A,#N/A,negative,10
4031,,dislike,28-10-2020 14:56,#N/A,#N/A,negative,10
4032,,love,09-06-2021 02:08,#N/A,#N/A,positive,65
4033,,hate,04-09-2020 21:10,#N/A,#N/A,negative,5
4034,,interested,25-08-2020 12:12,#N/A,#N/A,positive,30
4035,,indifferent,01-12-2020 22:37,#N/A,#N/A,neutral,20
4036,,adore,09-06-2021 00:41,#N/A,#N/A,positive,72
4038,,intrigued,04-04-2021 21:54,#N/A,#N/A,positive,45
4039,,hate,11-08-2020 23:26,#N/A,#N/A,negative,5
4040,,love,12-05-2021 12:32,#N/A,#N/A,positive,65
4041,,heart,12-06-2021 23:46,#N/A,#N/A,positive,60
4042,,interested,15-03-2021 08:02,#N/A,#N/A,positive,30
4043,,cherish,17-09-2020 14:28,#N/A,#N/A,positive,70
4044,,scared,02-01-2021 01:18,#N/A,#N/A,negative,15
4045,,like,01-01-2021 15:19,#N/A,#N/A,positive,50
4046,,heart,24-11-2020 11:43,#N/A,#N/A,positive,60
4047,,want,28-12-2020 16:34,#N/A,#N/A,positive,70
4048,,want,15-11-2020 10:47,#N/A,#N/A,positive,70
4049,,heart,26-05-2021 14:24,#N/A,#N/A,positive,60
4050,,hate,20-09-2020 17:18,#N/A,#N/A,negative,5
4051,,cherish,23-07-2020 01:08,#N/A,#N/A,positive,70
4052,,heart,24-01-2021 22:09,#N/A,#N/A,positive,60
4053,,like,07-08-2020 01:13,#N/A,#N/A,positive,50
4054,,dislike,27-11-2020 09:20,#N/A,#N/A,negative,10
4055,,want,19-02-2021 09:14,#N/A,#N/A,positive,70
4056,,intrigued,05-09-2020 22:15,#N/A,#N/A,positive,45
4057,,disgust,07-07-2020 16:46,#N/A,#N/A,negative,0
4058,,disgust,13-02-2021 00:27,#N/A,#N/A,negative,0
4059,,disgust,03-04-2021 22:22,#N/A,#N/A,negative,0
4060,,intrigued,28-01-2021 07:07,#N/A,#N/A,positive,45
4061,,disgust,28-09-2020 09:23,#N/A,#N/A,negative,0
4062,,peeking,25-02-2021 03:28,#N/A,#N/A,neutral,35
4063,,like,10-01-2021 05:44,#N/A,#N/A,positive,50
4064,,want,09-09-2020 13:53,#N/A,#N/A,positive,70
4065,,super love,12-02-2021 23:09,#N/A,#N/A,positive,75
4066,,indifferent,11-12-2020 15:35,#N/A,#N/A,neutral,20
4067,,peeking,16-05-2021 10:24,#N/A,#N/A,neutral,35
4068,,peeking,27-09-2020 06:47,#N/A,#N/A,neutral,35
4069,,super love,10-09-2020 08:42,#N/A,#N/A,positive,75
4070,,peeking,19-05-2021 23:47,#N/A,#N/A,neutral,35
4071,,adore,22-07-2020 07:20,#N/A,#N/A,positive,72
4072,,scared,12-10-2020 14:38,#N/A,#N/A,negative,15
4073,,disgust,22-09-2020 14:42,#N/A,#N/A,negative,0
4074,,want,12-02-2021 05:06,#N/A,#N/A,positive,70
4075,,worried,17-12-2020 12:38,#N/A,#N/A,negative,12
4076,,cherish,06-06-2021 21:50,#N/A,#N/A,positive,70
4077,,want,22-03-2021 18:00,#N/A,#N/A,positive,70
4079,,adore,03-09-2020 09:49,#N/A,#N/A,positive,72
4080,,disgust,23-03-2021 09:39,#N/A,#N/A,negative,0
4081,,like,10-09-2020 22:13,#N/A,#N/A,positive,50
4082,,like,30-03-2021 06:03,#N/A,#N/A,positive,50
4083,,worried,01-10-2020 18:22,#N/A,#N/A,negative,12
4084,,indifferent,11-09-2020 02:44,#N/A,#N/A,neutral,20
4085,,dislike,11-09-2020 15:52,#N/A,#N/A,negative,10
4086,,indifferent,17-02-2021 21:42,#N/A,#N/A,neutral,20
4088,,adore,27-06-2020 06:48,#N/A,#N/A,positive,72
4089,,super love,27-08-2020 06:32,#N/A,#N/A,positive,75
4090,,worried,17-12-2020 06:08,#N/A,#N/A,negative,12
4091,,scared,05-02-2021 20:47,#N/A,#N/A,negative,15
4092,,hate,31-10-2020 12:40,#N/A,#N/A,negative,5
4094,,scared,17-10-2020 22:47,#N/A,#N/A,negative,15
4095,,want,20-06-2020 23:50,#N/A,#N/A,positive,70
4096,,like,21-05-2021 12:26,#N/A,#N/A,positive,50
4097,,adore,01-07-2020 22:17,#N/A,#N/A,positive,72
4098,,indifferent,31-12-2020 19:41,#N/A,#N/A,neutral,20
4099,,heart,28-05-2021 22:01,#N/A,#N/A,positive,60
4100,,want,20-11-2020 12:46,#N/A,#N/A,positive,70
4101,,love,22-08-2020 13:26,#N/A,#N/A,positive,65
4103,,worried,11-03-2021 14:44,#N/A,#N/A,negative,12
4104,,dislike,08-06-2021 16:10,#N/A,#N/A,negative,10
4105,,disgust,26-08-2020 14:32,#N/A,#N/A,negative,0
4106,,love,29-10-2020 15:09,#N/A,#N/A,positive,65
4107,,worried,29-11-2020 03:31,#N/A,#N/A,negative,12
4108,,super love,08-11-2020 01:52,#N/A,#N/A,positive,75
4109,,love,23-11-2020 03:13,#N/A,#N/A,positive,65
4110,,dislike,27-06-2020 08:16,#N/A,#N/A,negative,10
4111,,indifferent,01-06-2021 08:01,#N/A,#N/A,neutral,20
4112,,hate,05-05-2021 04:27,#N/A,#N/A,negative,5
4113,,scared,11-11-2020 08:26,#N/A,#N/A,negative,15
4114,,like,07-08-2020 02:02,#N/A,#N/A,positive,50
4115,,indifferent,17-06-2021 06:21,#N/A,#N/A,neutral,20
4116,,interested,05-08-2020 19:41,#N/A,#N/A,positive,30
4117,,love,06-11-2020 19:59,#N/A,#N/A,positive,65
4118,,heart,06-10-2020 16:33,#N/A,#N/A,positive,60
4119,,hate,20-10-2020 00:59,#N/A,#N/A,negative,5
4121,,worried,10-10-2020 06:33,#N/A,#N/A,negative,12
4122,,super love,07-11-2020 14:27,#N/A,#N/A,positive,75
4123,,heart,25-03-2021 03:04,#N/A,#N/A,positive,60
4124,,adore,05-10-2020 20:15,#N/A,#N/A,positive,72
4125,,scared,09-08-2020 00:35,#N/A,#N/A,negative,15
4126,,scared,03-08-2020 02:27,#N/A,#N/A,negative,15
4127,,love,16-07-2020 15:57,#N/A,#N/A,positive,65
4128,,worried,29-12-2020 19:41,#N/A,#N/A,negative,12
4129,,super love,06-07-2020 11:25,#N/A,#N/A,positive,75
4130,,like,06-09-2020 13:01,#N/A,#N/A,positive,50
4131,,want,06-04-2021 11:07,#N/A,#N/A,positive,70
4132,,want,08-06-2021 16:49,#N/A,#N/A,positive,70
4133,,indifferent,11-06-2021 05:40,#N/A,#N/A,neutral,20
4134,,worried,14-12-2020 22:00,#N/A,#N/A,negative,12
4135,,cherish,16-10-2020 09:22,#N/A,#N/A,positive,70
4136,,intrigued,18-03-2021 18:08,#N/A,#N/A,positive,45
4137,,super love,05-08-2020 17:10,#N/A,#N/A,positive,75
4138,,heart,04-03-2021 00:48,#N/A,#N/A,positive,60
4139,,scared,18-07-2020 07:30,#N/A,#N/A,negative,15
4140,,super love,28-11-2020 12:54,#N/A,#N/A,positive,75
4141,,love,29-03-2021 11:05,#N/A,#N/A,positive,65
4142,,cherish,29-11-2020 04:03,#N/A,#N/A,positive,70
4143,,peeking,30-07-2020 05:29,#N/A,#N/A,neutral,35
4144,,hate,14-03-2021 20:04,#N/A,#N/A,negative,5
4145,,cherish,01-07-2020 06:05,#N/A,#N/A,positive,70
4146,,peeking,16-02-2021 05:22,#N/A,#N/A,neutral,35
4147,,super love,03-11-2020 12:33,#N/A,#N/A,positive,75
4148,,hate,27-07-2020 05:53,#N/A,#N/A,negative,5
4150,,intrigued,15-07-2020 12:21,#N/A,#N/A,positive,45
4151,,cherish,25-03-2021 18:32,#N/A,#N/A,positive,70
4152,,want,05-06-2021 05:30,#N/A,#N/A,positive,70
4153,,scared,28-09-2020 19:16,#N/A,#N/A,negative,15
4154,,disgust,02-05-2021 06:03,#N/A,#N/A,negative,0
4155,,cherish,14-03-2021 06:47,#N/A,#N/A,positive,70
4156,,super love,22-02-2021 23:55,#N/A,#N/A,positive,75
4157,,heart,19-11-2020 03:51,#N/A,#N/A,positive,60
4158,,adore,07-11-2020 17:14,#N/A,#N/A,positive,72
4159,,heart,30-10-2020 04:13,#N/A,#N/A,positive,60
4160,,adore,27-01-2021 01:12,#N/A,#N/A,positive,72
4161,,indifferent,13-03-2021 05:59,#N/A,#N/A,neutral,20
4162,,worried,08-11-2020 03:56,#N/A,#N/A,negative,12
4163,,dislike,26-02-2021 18:30,#N/A,#N/A,negative,10
4164,,super love,10-12-2020 23:19,#N/A,#N/A,positive,75
4165,,scared,31-03-2021 00:08,#N/A,#N/A,negative,15
4166,,love,21-10-2020 09:30,#N/A,#N/A,positive,65
4167,,cherish,28-04-2021 03:30,#N/A,#N/A,positive,70
4168,,interested,28-08-2020 17:39,#N/A,#N/A,positive,30
4169,,intrigued,25-12-2020 21:55,#N/A,#N/A,positive,45
4170,,peeking,10-04-2021 05:20,#N/A,#N/A,neutral,35
4171,,heart,25-07-2020 19:33,#N/A,#N/A,positive,60
4172,,dislike,27-06-2020 12:59,#N/A,#N/A,negative,10
4173,,want,10-08-2020 14:04,#N/A,#N/A,positive,70
4174,,indifferent,29-01-2021 21:05,#N/A,#N/A,neutral,20
4175,,heart,28-06-2020 04:57,#N/A,#N/A,positive,60
4176,,like,11-07-2020 21:00,#N/A,#N/A,positive,50
4177,,dislike,16-01-2021 16:48,#N/A,#N/A,negative,10
4179,,interested,13-04-2021 07:22,#N/A,#N/A,positive,30
4180,,super love,11-02-2021 06:18,#N/A,#N/A,positive,75
4181,,super love,06-07-2020 23:47,#N/A,#N/A,positive,75
4182,,scared,21-11-2020 16:04,#N/A,#N/A,negative,15
4183,,peeking,31-05-2021 04:39,#N/A,#N/A,neutral,35
4184,,disgust,24-02-2021 18:21,#N/A,#N/A,negative,0
4185,,intrigued,24-12-2020 19:18,#N/A,#N/A,positive,45
4186,,cherish,25-05-2021 07:32,#N/A,#N/A,positive,70
4187,,like,19-03-2021 01:23,#N/A,#N/A,positive,50
4188,,super love,24-04-2021 01:34,#N/A,#N/A,positive,75
4189,,heart,25-07-2020 01:48,#N/A,#N/A,positive,60
4190,,love,22-06-2020 17:30,#N/A,#N/A,positive,65
4191,,heart,19-05-2021 03:38,#N/A,#N/A,positive,60
4192,,disgust,04-07-2020 05:59,#N/A,#N/A,negative,0
4193,,dislike,28-12-2020 19:17,#N/A,#N/A,negative,10
4194,,like,15-03-2021 03:08,#N/A,#N/A,positive,50
4195,,intrigued,11-04-2021 01:55,#N/A,#N/A,positive,45
4196,,heart,12-11-2020 03:16,#N/A,#N/A,positive,60
4197,,like,21-12-2020 20:04,#N/A,#N/A,positive,50
4198,,intrigued,08-06-2021 03:29,#N/A,#N/A,positive,45
4199,,cherish,27-12-2020 13:53,#N/A,#N/A,positive,70
4200,,interested,14-08-2020 22:18,#N/A,#N/A,positive,30
4201,,want,09-04-2021 23:31,#N/A,#N/A,positive,70
4202,,hate,16-07-2020 17:17,#N/A,#N/A,negative,5
4203,,peeking,10-02-2021 04:28,#N/A,#N/A,neutral,35
4204,,heart,20-04-2021 05:57,#N/A,#N/A,positive,60
4205,,scared,02-06-2021 22:03,#N/A,#N/A,negative,15
4206,,peeking,07-03-2021 17:15,#N/A,#N/A,neutral,35
4207,,peeking,08-03-2021 13:28,#N/A,#N/A,neutral,35
4208,,worried,25-04-2021 03:51,#N/A,#N/A,negative,12
4210,,super love,14-10-2020 15:17,#N/A,#N/A,positive,75
4211,,disgust,02-02-2021 07:51,#N/A,#N/A,negative,0
4212,,worried,24-02-2021 18:05,#N/A,#N/A,negative,12
4213,,peeking,02-05-2021 08:23,#N/A,#N/A,neutral,35
4214,,indifferent,30-04-2021 20:54,#N/A,#N/A,neutral,20
4215,,indifferent,04-03-2021 00:28,#N/A,#N/A,neutral,20
4216,,cherish,15-10-2020 12:00,#N/A,#N/A,positive,70
4217,,scared,25-09-2020 08:47,#N/A,#N/A,negative,15
4218,,intrigued,04-01-2021 01:25,#N/A,#N/A,positive,45
4219,,scared,20-01-2021 15:28,#N/A,#N/A,negative,15
4220,,scared,04-09-2020 16:48,#N/A,#N/A,negative,15
4221,,disgust,16-04-2021 03:54,#N/A,#N/A,negative,0
4222,,adore,18-06-2020 10:37,#N/A,#N/A,positive,72
4223,,hate,24-11-2020 11:26,#N/A,#N/A,negative,5
4224,,adore,29-01-2021 05:10,#N/A,#N/A,positive,72
4225,,cherish,15-02-2021 17:40,#N/A,#N/A,positive,70
4226,,hate,29-04-2021 20:09,#N/A,#N/A,negative,5
4227,,hate,05-12-2020 03:02,#N/A,#N/A,negative,5
4228,,dislike,16-12-2020 02:18,#N/A,#N/A,negative,10
4229,,indifferent,21-12-2020 20:05,#N/A,#N/A,neutral,20
4230,,indifferent,23-07-2020 05:08,#N/A,#N/A,neutral,20
4231,,love,18-02-2021 06:57,#N/A,#N/A,positive,65
4232,,peeking,28-11-2020 03:21,#N/A,#N/A,neutral,35
4234,,peeking,09-07-2020 12:48,#N/A,#N/A,neutral,35
4235,,disgust,02-12-2020 01:41,#N/A,#N/A,negative,0
4236,,disgust,13-10-2020 17:28,#N/A,#N/A,negative,0
4237,,heart,18-07-2020 01:39,#N/A,#N/A,positive,60
4238,,cherish,15-05-2021 20:22,#N/A,#N/A,positive,70
4239,,want,08-01-2021 10:57,#N/A,#N/A,positive,70
4240,,heart,02-04-2021 02:01,#N/A,#N/A,positive,60
4241,,worried,09-11-2020 13:34,#N/A,#N/A,negative,12
4242,,intrigued,15-06-2021 20:46,#N/A,#N/A,positive,45
4243,,super love,18-09-2020 04:29,#N/A,#N/A,positive,75
4244,,indifferent,08-03-2021 00:36,#N/A,#N/A,neutral,20
4245,,want,31-03-2021 18:28,#N/A,#N/A,positive,70
4246,,heart,17-07-2020 18:29,#N/A,#N/A,positive,60
4247,,cherish,28-10-2020 04:17,#N/A,#N/A,positive,70
4248,,scared,14-03-2021 14:29,#N/A,#N/A,negative,15
4249,,worried,15-10-2020 15:44,#N/A,#N/A,negative,12
4250,,worried,04-01-2021 08:54,#N/A,#N/A,negative,12
4251,,hate,05-04-2021 11:23,#N/A,#N/A,negative,5
4252,,dislike,25-05-2021 00:49,#N/A,#N/A,negative,10
4253,,want,13-03-2021 10:52,#N/A,#N/A,positive,70
4254,,super love,06-02-2021 04:14,#N/A,#N/A,positive,75
4255,,interested,19-07-2020 13:27,#N/A,#N/A,positive,30
4256,,want,08-03-2021 08:29,#N/A,#N/A,positive,70
4257,,interested,18-03-2021 20:28,#N/A,#N/A,positive,30
4258,,worried,03-11-2020 14:19,#N/A,#N/A,negative,12
4259,,cherish,17-03-2021 12:29,#N/A,#N/A,positive,70
4260,,hate,08-10-2020 07:51,#N/A,#N/A,negative,5
4261,,heart,30-07-2020 08:06,#N/A,#N/A,positive,60
4262,,want,14-04-2021 21:38,#N/A,#N/A,positive,70
4263,,heart,06-06-2021 14:05,#N/A,#N/A,positive,60
4264,,peeking,26-01-2021 15:55,#N/A,#N/A,neutral,35
4265,,want,08-06-2021 02:03,#N/A,#N/A,positive,70
4266,,adore,13-02-2021 05:04,#N/A,#N/A,positive,72
4267,,hate,12-06-2021 00:17,#N/A,#N/A,negative,5
4268,,adore,26-02-2021 08:50,#N/A,#N/A,positive,72
4269,,interested,05-11-2020 14:54,#N/A,#N/A,positive,30
4270,,intrigued,19-08-2020 12:48,#N/A,#N/A,positive,45
4272,,scared,26-10-2020 18:29,#N/A,#N/A,negative,15
4273,,peeking,12-09-2020 06:29,#N/A,#N/A,neutral,35
4274,,want,12-03-2021 09:17,#N/A,#N/A,positive,70
4275,,indifferent,01-01-2021 21:46,#N/A,#N/A,neutral,20
4276,,disgust,15-02-2021 22:54,#N/A,#N/A,negative,0
4277,,cherish,13-07-2020 02:38,#N/A,#N/A,positive,70
4279,,peeking,03-06-2021 04:59,#N/A,#N/A,neutral,35
4280,,interested,09-02-2021 22:45,#N/A,#N/A,positive,30
4281,,want,09-09-2020 08:55,#N/A,#N/A,positive,70
4282,,super love,14-01-2021 23:05,#N/A,#N/A,positive,75
4283,,love,11-12-2020 16:52,#N/A,#N/A,positive,65
4284,,adore,26-02-2021 19:31,#N/A,#N/A,positive,72
4285,,peeking,10-05-2021 22:28,#N/A,#N/A,neutral,35
4286,,want,23-04-2021 22:52,#N/A,#N/A,positive,70
4287,,intrigued,30-12-2020 18:12,#N/A,#N/A,positive,45
4288,,worried,13-02-2021 14:43,#N/A,#N/A,negative,12
4289,,love,16-02-2021 10:22,#N/A,#N/A,positive,65
4290,,love,20-02-2021 14:51,#N/A,#N/A,positive,65
4291,,interested,25-04-2021 13:21,#N/A,#N/A,positive,30
4292,,want,13-06-2021 07:54,#N/A,#N/A,positive,70
4293,,love,04-07-2020 07:08,#N/A,#N/A,positive,65
4294,,hate,16-06-2021 11:42,#N/A,#N/A,negative,5
4295,,peeking,30-06-2020 08:03,#N/A,#N/A,neutral,35
4296,,like,17-06-2021 06:46,#N/A,#N/A,positive,50
4297,,cherish,08-11-2020 15:01,#N/A,#N/A,positive,70
4298,,indifferent,14-06-2021 21:13,#N/A,#N/A,neutral,20
4299,,intrigued,28-12-2020 14:31,#N/A,#N/A,positive,45
4300,,dislike,22-06-2020 20:30,#N/A,#N/A,negative,10
4301,,like,15-06-2021 14:48,#N/A,#N/A,positive,50
4302,,interested,16-12-2020 16:37,#N/A,#N/A,positive,30
4303,,like,10-05-2021 20:06,#N/A,#N/A,positive,50
4305,,worried,17-03-2021 14:59,#N/A,#N/A,negative,12
4306,,indifferent,15-12-2020 10:46,#N/A,#N/A,neutral,20
4308,,interested,30-04-2021 15:25,#N/A,#N/A,positive,30
4309,,dislike,27-08-2020 20:36,#N/A,#N/A,negative,10
4310,,hate,15-02-2021 00:14,#N/A,#N/A,negative,5
4311,,intrigued,07-08-2020 16:12,#N/A,#N/A,positive,45
4312,,peeking,29-01-2021 02:46,#N/A,#N/A,neutral,35
4313,,super love,19-12-2020 21:24,#N/A,#N/A,positive,75
4314,,interested,19-02-2021 13:28,#N/A,#N/A,positive,30
4315,,hate,27-02-2021 20:27,#N/A,#N/A,negative,5
4316,,disgust,02-05-2021 09:58,#N/A,#N/A,negative,0
4317,,love,09-11-2020 07:24,#N/A,#N/A,positive,65
4318,,super love,25-07-2020 10:30,#N/A,#N/A,positive,75
4319,,super love,22-03-2021 10:49,#N/A,#N/A,positive,75
4320,,scared,03-06-2021 04:40,#N/A,#N/A,negative,15
4321,,cherish,13-02-2021 11:21,#N/A,#N/A,positive,70
4322,,peeking,30-06-2020 10:44,#N/A,#N/A,neutral,35
4323,,scared,10-01-2021 10:15,#N/A,#N/A,negative,15
4324,,disgust,08-10-2020 12:47,#N/A,#N/A,negative,0
4325,,dislike,25-10-2020 09:22,#N/A,#N/A,negative,10
4326,,cherish,21-07-2020 21:48,#N/A,#N/A,positive,70
4327,,interested,15-03-2021 01:19,#N/A,#N/A,positive,30
4328,,heart,17-04-2021 19:15,#N/A,#N/A,positive,60
4329,,indifferent,13-07-2020 09:38,#N/A,#N/A,neutral,20
4330,,want,08-01-2021 10:14,#N/A,#N/A,positive,70
4332,,want,12-04-2021 16:32,#N/A,#N/A,positive,70
4333,,intrigued,08-01-2021 12:03,#N/A,#N/A,positive,45
4335,,love,20-10-2020 11:28,#N/A,#N/A,positive,65
4336,,heart,07-05-2021 17:51,#N/A,#N/A,positive,60
4337,,hate,10-10-2020 22:12,#N/A,#N/A,negative,5
4338,,peeking,27-01-2021 20:32,#N/A,#N/A,neutral,35
4339,,scared,31-01-2021 15:07,#N/A,#N/A,negative,15
4340,,indifferent,12-04-2021 08:20,#N/A,#N/A,neutral,20
4341,,interested,17-05-2021 02:46,#N/A,#N/A,positive,30
4342,,scared,21-10-2020 20:41,#N/A,#N/A,negative,15
4343,,cherish,27-12-2020 18:35,#N/A,#N/A,positive,70
4344,,disgust,24-12-2020 06:09,#N/A,#N/A,negative,0
4345,,cherish,25-10-2020 09:51,#N/A,#N/A,positive,70
4346,,peeking,24-10-2020 20:16,#N/A,#N/A,neutral,35
4347,,hate,29-12-2020 14:10,#N/A,#N/A,negative,5
4348,,dislike,16-03-2021 08:07,#N/A,#N/A,negative,10
4349,,intrigued,14-05-2021 01:06,#N/A,#N/A,positive,45
4350,,love,05-06-2021 09:08,#N/A,#N/A,positive,65
4351,,heart,28-01-2021 00:22,#N/A,#N/A,positive,60
4352,,peeking,14-02-2021 20:39,#N/A,#N/A,neutral,35
4353,,peeking,13-09-2020 23:03,#N/A,#N/A,neutral,35
4354,,interested,17-02-2021 13:30,#N/A,#N/A,positive,30
4355,,want,13-12-2020 06:52,#N/A,#N/A,positive,70
4356,,hate,11-07-2020 08:55,#N/A,#N/A,negative,5
4358,,interested,23-12-2020 15:25,#N/A,#N/A,positive,30
4359,,interested,09-09-2020 20:27,#N/A,#N/A,positive,30
4360,,cherish,12-05-2021 14:54,#N/A,#N/A,positive,70
4361,,cherish,05-12-2020 04:11,#N/A,#N/A,positive,70
4362,,super love,12-12-2020 08:37,#N/A,#N/A,positive,75
4363,,intrigued,12-06-2021 06:51,#N/A,#N/A,positive,45
4364,,dislike,22-12-2020 12:37,#N/A,#N/A,negative,10
4365,,interested,08-08-2020 09:23,#N/A,#N/A,positive,30
4366,,intrigued,25-10-2020 01:35,#N/A,#N/A,positive,45
4367,,peeking,25-09-2020 10:46,#N/A,#N/A,neutral,35
4368,,heart,08-07-2020 12:27,#N/A,#N/A,positive,60
4369,,dislike,22-11-2020 16:27,#N/A,#N/A,negative,10
4370,,hate,01-04-2021 11:30,#N/A,#N/A,negative,5
4372,,adore,22-07-2020 15:08,#N/A,#N/A,positive,72
4373,,interested,14-01-2021 17:13,#N/A,#N/A,positive,30
4374,,love,29-04-2021 01:53,#N/A,#N/A,positive,65
4375,,love,25-11-2020 13:20,#N/A,#N/A,positive,65
4376,,disgust,10-11-2020 01:47,#N/A,#N/A,negative,0
4377,,scared,01-10-2020 04:06,#N/A,#N/A,negative,15
4378,,scared,06-01-2021 23:56,#N/A,#N/A,negative,15
4379,,super love,21-09-2020 15:23,#N/A,#N/A,positive,75
4380,,indifferent,12-08-2020 15:43,#N/A,#N/A,neutral,20
4381,,want,26-11-2020 05:02,#N/A,#N/A,positive,70
4382,,cherish,09-07-2020 15:11,#N/A,#N/A,positive,70
4383,,worried,30-10-2020 19:24,#N/A,#N/A,negative,12
4385,,like,21-04-2021 04:02,#N/A,#N/A,positive,50
4386,,love,28-10-2020 03:56,#N/A,#N/A,positive,65
4387,,adore,08-03-2021 17:25,#N/A,#N/A,positive,72
4388,,love,27-12-2020 09:36,#N/A,#N/A,positive,65
4389,,adore,22-05-2021 12:31,#N/A,#N/A,positive,72
4390,,hate,17-07-2020 06:53,#N/A,#N/A,negative,5
4391,,hate,27-07-2020 19:26,#N/A,#N/A,negative,5
4392,,love,09-05-2021 03:47,#N/A,#N/A,positive,65
4393,,adore,23-05-2021 17:18,#N/A,#N/A,positive,72
4394,,indifferent,17-06-2021 17:43,#N/A,#N/A,neutral,20
4395,,hate,15-07-2020 17:30,#N/A,#N/A,negative,5
4397,,disgust,19-04-2021 00:15,#N/A,#N/A,negative,0
4398,,want,15-08-2020 16:00,#N/A,#N/A,positive,70
4399,,heart,05-06-2021 19:50,#N/A,#N/A,positive,60
4400,,adore,27-01-2021 12:35,#N/A,#N/A,positive,72
4401,,cherish,11-05-2021 02:50,#N/A,#N/A,positive,70
4402,,heart,19-01-2021 15:49,#N/A,#N/A,positive,60
4403,,like,03-06-2021 12:31,#N/A,#N/A,positive,50
4404,,heart,18-05-2021 17:32,#N/A,#N/A,positive,60
4405,,heart,31-10-2020 14:30,#N/A,#N/A,positive,60
4406,,peeking,02-12-2020 04:09,#N/A,#N/A,neutral,35
4407,,interested,14-07-2020 01:28,#N/A,#N/A,positive,30
4408,,disgust,28-02-2021 22:18,#N/A,#N/A,negative,0
4409,,interested,26-02-2021 10:15,#N/A,#N/A,positive,30
4410,,cherish,22-09-2020 09:17,#N/A,#N/A,positive,70
